gt_label,metric_name,n_samples,flip_rate,metric_mean,run
994,gt_prob_drop,10,,-0.0025496382196433837,imagenet_mnv2_050_exact
994,gt_logit_drop,10,,0.09732030283659697,imagenet_mnv2_050_exact
994,margin_drop,10,,-0.003965415954589845,imagenet_mnv2_050_exact
994,loss_increase,10,,-0.010994811826306256,imagenet_mnv2_050_exact
994,gt_rank_worsening,10,,0.15,imagenet_mnv2_050_exact
829,flip_correct_to_wrong,10,0.0075,0.0075,imagenet_mnv2_050_exact
829,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
829,pred_changed,10,0.01125,0.01125,imagenet_mnv2_050_exact
829,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
829,gt_prob_drop,10,,0.008552604072028774,imagenet_mnv2_050_exact
829,gt_logit_drop,10,,0.16962401488795878,imagenet_mnv2_050_exact
829,margin_drop,10,,0.05802601203322412,imagenet_mnv2_050_exact
829,loss_increase,10,,0.028607406622692733,imagenet_mnv2_050_exact
829,gt_rank_worsening,10,,-0.0125,imagenet_mnv2_050_exact
616,flip_correct_to_wrong,10,0.0475,0.0475,imagenet_mnv2_050_exact
616,flip_wrong_to_correct,10,0.0225,0.0225,imagenet_mnv2_050_exact
616,pred_changed,10,0.11375000000000002,0.11375000000000002,imagenet_mnv2_050_exact
616,topk_exit,10,0.03625,0.03625,imagenet_mnv2_050_exact
616,gt_prob_drop,10,,0.010112461504177191,imagenet_mnv2_050_exact
616,gt_logit_drop,10,,0.26749636717140673,imagenet_mnv2_050_exact
616,margin_drop,10,,0.10245445787906646,imagenet_mnv2_050_exact
616,loss_increase,10,,0.05192268519282678,imagenet_mnv2_050_exact
616,gt_rank_worsening,10,,0.30374999999999996,imagenet_mnv2_050_exact
602,flip_correct_to_wrong,10,0.012499999999999999,0.012499999999999999,imagenet_mnv2_050_exact
602,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
602,pred_changed,10,0.09375,0.09375,imagenet_mnv2_050_exact
602,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
602,gt_prob_drop,10,,0.009463504667958204,imagenet_mnv2_050_exact
602,gt_logit_drop,10,,0.21973190322518352,imagenet_mnv2_050_exact
602,margin_drop,10,,0.05412042528390885,imagenet_mnv2_050_exact
602,loss_increase,10,,0.0316511065066592,imagenet_mnv2_050_exact
602,gt_rank_worsening,10,,-3.4025,imagenet_mnv2_050_exact
922,flip_correct_to_wrong,10,0.0225,0.0225,imagenet_mnv2_050_exact
922,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
922,pred_changed,10,0.0225,0.0225,imagenet_mnv2_050_exact
922,topk_exit,10,0.03875,0.03875,imagenet_mnv2_050_exact
922,gt_prob_drop,10,,0.006986667162273079,imagenet_mnv2_050_exact
922,gt_logit_drop,10,,0.13668534271419047,imagenet_mnv2_050_exact
922,margin_drop,10,,0.05361708626151085,imagenet_mnv2_050_exact
922,loss_increase,10,,0.026739034658925586,imagenet_mnv2_050_exact
922,gt_rank_worsening,10,,0.061250000000000006,imagenet_mnv2_050_exact
723,flip_correct_to_wrong,10,0.01125,0.01125,imagenet_mnv2_050_exact
723,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
723,pred_changed,10,0.03,0.03,imagenet_mnv2_050_exact
723,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
723,gt_prob_drop,10,,-0.00099510398475104,imagenet_mnv2_050_exact
723,gt_logit_drop,10,,0.07956161707639695,imagenet_mnv2_050_exact
723,margin_drop,10,,0.020730817615985865,imagenet_mnv2_050_exact
723,loss_increase,10,,0.005223237179781645,imagenet_mnv2_050_exact
723,gt_rank_worsening,10,,0.028749999999999998,imagenet_mnv2_050_exact
150,flip_correct_to_wrong,10,0.07749999999999999,0.07749999999999999,imagenet_mnv2_050_exact
150,flip_wrong_to_correct,10,0.00125,0.00125,imagenet_mnv2_050_exact
150,pred_changed,10,0.10124999999999999,0.10124999999999999,imagenet_mnv2_050_exact
150,topk_exit,10,0.01625,0.01625,imagenet_mnv2_050_exact
150,gt_prob_drop,10,,0.009738587692554574,imagenet_mnv2_050_exact
150,gt_logit_drop,10,,0.2156408667564392,imagenet_mnv2_050_exact
150,margin_drop,10,,0.11221264541149138,imagenet_mnv2_050_exact
150,loss_increase,10,,0.06522883669387632,imagenet_mnv2_050_exact
150,gt_rank_worsening,10,,0.5725,imagenet_mnv2_050_exact
691,flip_correct_to_wrong,10,0.025,0.025,imagenet_mnv2_050_exact
691,flip_wrong_to_correct,10,0.00375,0.00375,imagenet_mnv2_050_exact
691,pred_changed,10,0.04625,0.04625,imagenet_mnv2_050_exact
691,topk_exit,10,0.0125,0.0125,imagenet_mnv2_050_exact
691,gt_prob_drop,10,,0.012554527050124309,imagenet_mnv2_050_exact
691,gt_logit_drop,10,,0.17369847092777493,imagenet_mnv2_050_exact
691,margin_drop,10,,0.07701287310570477,imagenet_mnv2_050_exact
691,loss_increase,10,,0.053700477184129826,imagenet_mnv2_050_exact
691,gt_rank_worsening,10,,-0.08250000000000002,imagenet_mnv2_050_exact
746,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_exact
746,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
746,pred_changed,10,0.0,0.0,imagenet_mnv2_050_exact
746,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
746,gt_prob_drop,10,,0.0018380451202392582,imagenet_mnv2_050_exact
746,gt_logit_drop,10,,0.19211247030645612,imagenet_mnv2_050_exact
746,margin_drop,10,,0.08173510909080504,imagenet_mnv2_050_exact
746,loss_increase,10,,0.0023214100361467543,imagenet_mnv2_050_exact
746,gt_rank_worsening,10,,0.0,imagenet_mnv2_050_exact
953,flip_correct_to_wrong,10,0.0175,0.0175,imagenet_mnv2_050_exact
953,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
953,pred_changed,10,0.03875000000000001,0.03875000000000001,imagenet_mnv2_050_exact
953,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
953,gt_prob_drop,10,,0.012351585850410627,imagenet_mnv2_050_exact
953,gt_logit_drop,10,,0.2556541420519352,imagenet_mnv2_050_exact
953,margin_drop,10,,0.09832553014159202,imagenet_mnv2_050_exact
953,loss_increase,10,,0.03831120748388654,imagenet_mnv2_050_exact
953,gt_rank_worsening,10,,0.21749999999999997,imagenet_mnv2_050_exact
299,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_exact
299,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
299,pred_changed,10,0.0025,0.0025,imagenet_mnv2_050_exact
299,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
299,gt_prob_drop,10,,0.004622262844932266,imagenet_mnv2_050_exact
299,gt_logit_drop,10,,0.15762799784541132,imagenet_mnv2_050_exact
299,margin_drop,10,,0.007197068557143209,imagenet_mnv2_050_exact
299,loss_increase,10,,0.015663186829394334,imagenet_mnv2_050_exact
299,gt_rank_worsening,10,,0.06499999999999999,imagenet_mnv2_050_exact
388,flip_correct_to_wrong,10,0.005,0.005,imagenet_mnv2_050_exact
388,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
388,pred_changed,10,0.005,0.005,imagenet_mnv2_050_exact
388,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
388,gt_prob_drop,10,,0.009223994177300483,imagenet_mnv2_050_exact
388,gt_logit_drop,10,,0.12884334202855824,imagenet_mnv2_050_exact
388,margin_drop,10,,0.06965214937925338,imagenet_mnv2_050_exact
388,loss_increase,10,,0.02547116423148138,imagenet_mnv2_050_exact
388,gt_rank_worsening,10,,0.02375,imagenet_mnv2_050_exact
4,flip_correct_to_wrong,10,0.0025,0.0025,imagenet_mnv2_050_exact
4,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
4,pred_changed,10,0.025,0.025,imagenet_mnv2_050_exact
4,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
4,gt_prob_drop,10,,0.008882602999547089,imagenet_mnv2_050_exact
4,gt_logit_drop,10,,0.18520639875903727,imagenet_mnv2_050_exact
4,margin_drop,10,,0.07115398310124874,imagenet_mnv2_050_exact
4,loss_increase,10,,0.047516856129924276,imagenet_mnv2_050_exact
4,gt_rank_worsening,10,,1.26125,imagenet_mnv2_050_exact
485,flip_correct_to_wrong,10,0.026250000000000002,0.026250000000000002,imagenet_mnv2_050_exact
485,flip_wrong_to_correct,10,0.0075000000000000015,0.0075000000000000015,imagenet_mnv2_050_exact
485,pred_changed,10,0.05375,0.05375,imagenet_mnv2_050_exact
485,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
485,gt_prob_drop,10,,0.002040137526928447,imagenet_mnv2_050_exact
485,gt_logit_drop,10,,0.04979702979326248,imagenet_mnv2_050_exact
485,margin_drop,10,,-0.00138740122318268,imagenet_mnv2_050_exact
485,loss_increase,10,,0.01145506533622316,imagenet_mnv2_050_exact
485,gt_rank_worsening,10,,0.15499999999999997,imagenet_mnv2_050_exact
950,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_exact
950,flip_wrong_to_correct,10,0.00125,0.00125,imagenet_mnv2_050_exact
950,pred_changed,10,0.0475,0.0475,imagenet_mnv2_050_exact
950,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
950,gt_prob_drop,10,,0.0027394981126417405,imagenet_mnv2_050_exact
950,gt_logit_drop,10,,0.15781339563429356,imagenet_mnv2_050_exact
950,margin_drop,10,,-0.015289135649800301,imagenet_mnv2_050_exact
950,loss_increase,10,,0.01939657334500124,imagenet_mnv2_050_exact
950,gt_rank_worsening,10,,0.1575,imagenet_mnv2_050_exact
608,flip_correct_to_wrong,10,0.05625,0.05625,imagenet_mnv2_050_exact
608,flip_wrong_to_correct,10,0.0025,0.0025,imagenet_mnv2_050_exact
608,pred_changed,10,0.07125000000000001,0.07125000000000001,imagenet_mnv2_050_exact
608,topk_exit,10,0.0025,0.0025,imagenet_mnv2_050_exact
608,gt_prob_drop,10,,0.0021060119268804557,imagenet_mnv2_050_exact
608,gt_logit_drop,10,,0.1369526431709528,imagenet_mnv2_050_exact
608,margin_drop,10,,0.0338928684592247,imagenet_mnv2_050_exact
608,loss_increase,10,,0.019293851463760593,imagenet_mnv2_050_exact
608,gt_rank_worsening,10,,0.74,imagenet_mnv2_050_exact
783,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_exact
783,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
783,pred_changed,10,0.00125,0.00125,imagenet_mnv2_050_exact
783,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
783,gt_prob_drop,10,,0.006260467659885761,imagenet_mnv2_050_exact
783,gt_logit_drop,10,,0.1542746102437377,imagenet_mnv2_050_exact
783,margin_drop,10,,0.033633709847927094,imagenet_mnv2_050_exact
783,loss_increase,10,,0.011853151278021355,imagenet_mnv2_050_exact
783,gt_rank_worsening,10,,0.12375,imagenet_mnv2_050_exact
976,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_exact
976,flip_wrong_to_correct,10,0.0025,0.0025,imagenet_mnv2_050_exact
976,pred_changed,10,0.013749999999999998,0.013749999999999998,imagenet_mnv2_050_exact
976,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
976,gt_prob_drop,10,,0.007689010115718703,imagenet_mnv2_050_exact
976,gt_logit_drop,10,,0.2808556587249041,imagenet_mnv2_050_exact
976,margin_drop,10,,0.06428248189389704,imagenet_mnv2_050_exact
976,loss_increase,10,,0.047008032210851466,imagenet_mnv2_050_exact
976,gt_rank_worsening,10,,0.425,imagenet_mnv2_050_exact
326,flip_correct_to_wrong,10,0.00375,0.00375,imagenet_mnv2_050_exact
326,flip_wrong_to_correct,10,0.005,0.005,imagenet_mnv2_050_exact
326,pred_changed,10,0.008749999999999999,0.008749999999999999,imagenet_mnv2_050_exact
326,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
326,gt_prob_drop,10,,0.006405011666938662,imagenet_mnv2_050_exact
326,gt_logit_drop,10,,0.17133938479237257,imagenet_mnv2_050_exact
326,margin_drop,10,,0.011431774124503136,imagenet_mnv2_050_exact
326,loss_increase,10,,0.021307977439359395,imagenet_mnv2_050_exact
326,gt_rank_worsening,10,,0.0125,imagenet_mnv2_050_exact
354,flip_correct_to_wrong,10,0.0025,0.0025,imagenet_mnv2_050_exact
354,flip_wrong_to_correct,10,0.00625,0.00625,imagenet_mnv2_050_exact
354,pred_changed,10,0.016250000000000004,0.016250000000000004,imagenet_mnv2_050_exact
354,topk_exit,10,0.00625,0.00625,imagenet_mnv2_050_exact
354,gt_prob_drop,10,,0.015069707907969132,imagenet_mnv2_050_exact
354,gt_logit_drop,10,,0.293866165028885,imagenet_mnv2_050_exact
354,margin_drop,10,,0.13544481426477434,imagenet_mnv2_050_exact
354,loss_increase,10,,0.03709322287190689,imagenet_mnv2_050_exact
354,gt_rank_worsening,10,,0.06749999999999999,imagenet_mnv2_050_exact
682,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_exact
682,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
682,pred_changed,10,0.00125,0.00125,imagenet_mnv2_050_exact
682,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
682,gt_prob_drop,10,,0.00931508880108595,imagenet_mnv2_050_exact
682,gt_logit_drop,10,,0.18332065977156164,imagenet_mnv2_050_exact
682,margin_drop,10,,0.026617054343223572,imagenet_mnv2_050_exact
682,loss_increase,10,,0.018795553278898397,imagenet_mnv2_050_exact
682,gt_rank_worsening,10,,0.026250000000000002,imagenet_mnv2_050_exact
269,flip_correct_to_wrong,10,0.06,0.06,imagenet_mnv2_050_exact
269,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
269,pred_changed,10,0.06875,0.06875,imagenet_mnv2_050_exact
269,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
269,gt_prob_drop,10,,0.004722070240823087,imagenet_mnv2_050_exact
269,gt_logit_drop,10,,0.1483951358124614,imagenet_mnv2_050_exact
269,margin_drop,10,,-0.00859725408256054,imagenet_mnv2_050_exact
269,loss_increase,10,,0.007587872718078294,imagenet_mnv2_050_exact
269,gt_rank_worsening,10,,0.18375,imagenet_mnv2_050_exact
672,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_exact
672,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
672,pred_changed,10,0.00125,0.00125,imagenet_mnv2_050_exact
672,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
672,gt_prob_drop,10,,0.020254214275628325,imagenet_mnv2_050_exact
672,gt_logit_drop,10,,0.38362467201426625,imagenet_mnv2_050_exact
672,margin_drop,10,,0.18032134264707564,imagenet_mnv2_050_exact
672,loss_increase,10,,0.03517672335287265,imagenet_mnv2_050_exact
672,gt_rank_worsening,10,,0.0025,imagenet_mnv2_050_exact
380,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_exact
380,flip_wrong_to_correct,10,0.05,0.05,imagenet_mnv2_050_exact
380,pred_changed,10,0.11374999999999999,0.11374999999999999,imagenet_mnv2_050_exact
380,topk_exit,10,0.03625,0.03625,imagenet_mnv2_050_exact
380,gt_prob_drop,10,,-0.0033035457065125227,imagenet_mnv2_050_exact
380,gt_logit_drop,10,,0.04467685200273991,imagenet_mnv2_050_exact
380,margin_drop,10,,-0.05430235594511031,imagenet_mnv2_050_exact
380,loss_increase,10,,-0.03912939288310435,imagenet_mnv2_050_exact
380,gt_rank_worsening,10,,-0.22875000000000006,imagenet_mnv2_050_exact
348,flip_correct_to_wrong,10,0.026250000000000002,0.026250000000000002,imagenet_mnv2_050_exact
348,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
348,pred_changed,10,0.026250000000000002,0.026250000000000002,imagenet_mnv2_050_exact
348,topk_exit,10,0.005,0.005,imagenet_mnv2_050_exact
348,gt_prob_drop,10,,0.014415412126109006,imagenet_mnv2_050_exact
348,gt_logit_drop,10,,0.24925650203600527,imagenet_mnv2_050_exact
348,margin_drop,10,,0.06887370247393847,imagenet_mnv2_050_exact
348,loss_increase,10,,0.03621595345014093,imagenet_mnv2_050_exact
348,gt_rank_worsening,10,,0.06999999999999999,imagenet_mnv2_050_exact
501,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_exact
501,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
501,pred_changed,10,0.058750000000000004,0.058750000000000004,imagenet_mnv2_050_exact
501,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
501,gt_prob_drop,10,,0.0016609469239483592,imagenet_mnv2_050_exact
501,gt_logit_drop,10,,0.09653591513633727,imagenet_mnv2_050_exact
501,margin_drop,10,,0.013487395197153088,imagenet_mnv2_050_exact
501,loss_increase,10,,0.030189183141209674,imagenet_mnv2_050_exact
501,gt_rank_worsening,10,,1.6075,imagenet_mnv2_050_exact
222,flip_correct_to_wrong,10,0.04375,0.04375,imagenet_mnv2_050_exact
222,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
222,pred_changed,10,0.06,0.06,imagenet_mnv2_050_exact
222,topk_exit,10,0.0025,0.0025,imagenet_mnv2_050_exact
222,gt_prob_drop,10,,0.006600513055745978,imagenet_mnv2_050_exact
222,gt_logit_drop,10,,0.13588759778067466,imagenet_mnv2_050_exact
222,margin_drop,10,,0.05973958425223828,imagenet_mnv2_050_exact
222,loss_increase,10,,0.030980969199377352,imagenet_mnv2_050_exact
222,gt_rank_worsening,10,,0.06124999999999999,imagenet_mnv2_050_exact
564,flip_correct_to_wrong,10,0.01125,0.01125,imagenet_mnv2_050_exact
564,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
564,pred_changed,10,0.1125,0.1125,imagenet_mnv2_050_exact
564,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
564,gt_prob_drop,10,,0.0067683990405930676,imagenet_mnv2_050_exact
564,gt_logit_drop,10,,0.20299663029611112,imagenet_mnv2_050_exact
564,margin_drop,10,,0.05875142425298689,imagenet_mnv2_050_exact
564,loss_increase,10,,0.0348443042986248,imagenet_mnv2_050_exact
564,gt_rank_worsening,10,,2.50375,imagenet_mnv2_050_exact
818,flip_correct_to_wrong,10,0.045,0.045,imagenet_mnv2_050_exact
818,flip_wrong_to_correct,10,0.0025,0.0025,imagenet_mnv2_050_exact
818,pred_changed,10,0.095,0.095,imagenet_mnv2_050_exact
818,topk_exit,10,0.0025,0.0025,imagenet_mnv2_050_exact
818,gt_prob_drop,10,,-0.0004660819131913742,imagenet_mnv2_050_exact
818,gt_logit_drop,10,,0.02781389325857162,imagenet_mnv2_050_exact
818,margin_drop,10,,0.026756885796785358,imagenet_mnv2_050_exact
818,loss_increase,10,,-0.008943107729990015,imagenet_mnv2_050_exact
818,gt_rank_worsening,10,,0.31625000000000003,imagenet_mnv2_050_exact
110,flip_correct_to_wrong,10,0.04,0.04,imagenet_mnv2_050_exact
110,flip_wrong_to_correct,10,0.0025,0.0025,imagenet_mnv2_050_exact
110,pred_changed,10,0.0425,0.0425,imagenet_mnv2_050_exact
110,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
110,gt_prob_drop,10,,0.0071668457286432384,imagenet_mnv2_050_exact
110,gt_logit_drop,10,,0.15889435313642028,imagenet_mnv2_050_exact
110,margin_drop,10,,0.05096292141824961,imagenet_mnv2_050_exact
110,loss_increase,10,,0.01635572715436826,imagenet_mnv2_050_exact
110,gt_rank_worsening,10,,0.045,imagenet_mnv2_050_exact
660,flip_correct_to_wrong,10,0.0025,0.0025,imagenet_mnv2_050_exact
660,flip_wrong_to_correct,10,0.0325,0.0325,imagenet_mnv2_050_exact
660,pred_changed,10,0.11875,0.11875,imagenet_mnv2_050_exact
660,topk_exit,10,0.0037500000000000007,0.0037500000000000007,imagenet_mnv2_050_exact
660,gt_prob_drop,10,,0.004236212221949245,imagenet_mnv2_050_exact
660,gt_logit_drop,10,,0.07965942341834306,imagenet_mnv2_050_exact
660,margin_drop,10,,0.007597321271896365,imagenet_mnv2_050_exact
660,loss_increase,10,,0.0063063646426639195,imagenet_mnv2_050_exact
660,gt_rank_worsening,10,,0.04624999999999999,imagenet_mnv2_050_exact
357,flip_correct_to_wrong,10,0.03875000000000001,0.03875000000000001,imagenet_mnv2_050_exact
357,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
357,pred_changed,10,0.03875000000000001,0.03875000000000001,imagenet_mnv2_050_exact
357,topk_exit,10,0.005,0.005,imagenet_mnv2_050_exact
357,gt_prob_drop,10,,0.012191529775736853,imagenet_mnv2_050_exact
357,gt_logit_drop,10,,0.14006683427840472,imagenet_mnv2_050_exact
357,margin_drop,10,,0.08959151044487954,imagenet_mnv2_050_exact
357,loss_increase,10,,0.041990488529407295,imagenet_mnv2_050_exact
357,gt_rank_worsening,10,,0.10374999999999998,imagenet_mnv2_050_exact
226,flip_correct_to_wrong,10,0.04375,0.04375,imagenet_mnv2_050_exact
226,flip_wrong_to_correct,10,0.00375,0.00375,imagenet_mnv2_050_exact
226,pred_changed,10,0.05,0.05,imagenet_mnv2_050_exact
226,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
226,gt_prob_drop,10,,0.016500898401718585,imagenet_mnv2_050_exact
226,gt_logit_drop,10,,0.25537435755133625,imagenet_mnv2_050_exact
226,margin_drop,10,,0.11581067763268948,imagenet_mnv2_050_exact
226,loss_increase,10,,0.0563257294615217,imagenet_mnv2_050_exact
226,gt_rank_worsening,10,,0.07250000000000001,imagenet_mnv2_050_exact
219,flip_correct_to_wrong,10,0.013750000000000002,0.013750000000000002,imagenet_mnv2_050_exact
219,flip_wrong_to_correct,10,0.00125,0.00125,imagenet_mnv2_050_exact
219,pred_changed,10,0.041249999999999995,0.041249999999999995,imagenet_mnv2_050_exact
219,topk_exit,10,0.01625,0.01625,imagenet_mnv2_050_exact
219,gt_prob_drop,10,,0.010398156149749413,imagenet_mnv2_050_exact
219,gt_logit_drop,10,,0.25154629927128547,imagenet_mnv2_050_exact
219,margin_drop,10,,0.0678679732978344,imagenet_mnv2_050_exact
219,loss_increase,10,,0.05596471338549661,imagenet_mnv2_050_exact
219,gt_rank_worsening,10,,0.04999999999999999,imagenet_mnv2_050_exact
203,flip_correct_to_wrong,10,0.0037500000000000007,0.0037500000000000007,imagenet_mnv2_050_exact
203,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
203,pred_changed,10,0.0037500000000000007,0.0037500000000000007,imagenet_mnv2_050_exact
203,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_exact
203,gt_prob_drop,10,,0.004228006055345759,imagenet_mnv2_050_exact
203,gt_logit_drop,10,,0.16129319455474614,imagenet_mnv2_050_exact
203,margin_drop,10,,0.014901203811168672,imagenet_mnv2_050_exact
203,loss_increase,10,,0.017555227190101268,imagenet_mnv2_050_exact
203,gt_rank_worsening,10,,0.01625,imagenet_mnv2_050_exact
2,flip_correct_to_wrong,10,0.008749999999999999,0.008749999999999999,imagenet_mnv2_050_exact
2,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
2,pred_changed,10,0.01,0.01,imagenet_mnv2_050_exact
2,topk_exit,10,0.026250000000000002,0.026250000000000002,imagenet_mnv2_050_exact
2,gt_prob_drop,10,,0.0059596431479440075,imagenet_mnv2_050_exact
2,gt_logit_drop,10,,0.15154794889502227,imagenet_mnv2_050_exact
2,margin_drop,10,,0.04065034031867981,imagenet_mnv2_050_exact
2,loss_increase,10,,0.021861920365518355,imagenet_mnv2_050_exact
2,gt_rank_worsening,10,,0.028749999999999998,imagenet_mnv2_050_exact
19,flip_correct_to_wrong,10,0.005,0.005,imagenet_mnv2_050_exact
19,flip_wrong_to_correct,10,0.005,0.005,imagenet_mnv2_050_exact
19,pred_changed,10,0.015,0.015,imagenet_mnv2_050_exact
19,topk_exit,10,0.00625,0.00625,imagenet_mnv2_050_exact
19,gt_prob_drop,10,,0.005795568207977339,imagenet_mnv2_050_exact
19,gt_logit_drop,10,,0.1399551616050303,imagenet_mnv2_050_exact
19,margin_drop,10,,0.03025081489235163,imagenet_mnv2_050_exact
19,loss_increase,10,,0.018330150060045437,imagenet_mnv2_050_exact
19,gt_rank_worsening,10,,0.0975,imagenet_mnv2_050_exact
714,flip_correct_to_wrong,10,0.025,0.025,imagenet_mnv2_050_exact
714,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
714,pred_changed,10,0.03125,0.03125,imagenet_mnv2_050_exact
714,topk_exit,10,0.0075000000000000015,0.0075000000000000015,imagenet_mnv2_050_exact
714,gt_prob_drop,10,,-0.0007870493247173727,imagenet_mnv2_050_exact
714,gt_logit_drop,10,,0.08471489511430264,imagenet_mnv2_050_exact
714,margin_drop,10,,-0.04189616024494171,imagenet_mnv2_050_exact
714,loss_increase,10,,-0.018471888315823932,imagenet_mnv2_050_exact
714,gt_rank_worsening,10,,-0.18125,imagenet_mnv2_050_exact
495,flip_correct_to_wrong,10,0.03625,0.03625,imagenet_mnv2_050_exact
495,flip_wrong_to_correct,10,0.05375,0.05375,imagenet_mnv2_050_exact
495,pred_changed,10,0.09125,0.09125,imagenet_mnv2_050_exact
495,topk_exit,10,0.00625,0.00625,imagenet_mnv2_050_exact
495,gt_prob_drop,10,,0.005737609439529478,imagenet_mnv2_050_exact
495,gt_logit_drop,10,,0.1974961181730032,imagenet_mnv2_050_exact
495,margin_drop,10,,0.05752711355686189,imagenet_mnv2_050_exact
495,loss_increase,10,,0.05393257798000291,imagenet_mnv2_050_exact
495,gt_rank_worsening,10,,0.06124999999999999,imagenet_mnv2_050_exact
924,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_exact
924,flip_wrong_to_correct,10,0.1275,0.1275,imagenet_mnv2_050_exact
924,pred_changed,10,0.17375,0.17375,imagenet_mnv2_050_exact
924,topk_exit,10,0.0075000000000000015,0.0075000000000000015,imagenet_mnv2_050_exact
924,gt_prob_drop,10,,-0.0009641638607718048,imagenet_mnv2_050_exact
924,gt_logit_drop,10,,0.12750280994921923,imagenet_mnv2_050_exact
924,margin_drop,10,,-0.006154658943414686,imagenet_mnv2_050_exact
924,loss_increase,10,,-0.011915898526974522,imagenet_mnv2_050_exact
924,gt_rank_worsening,10,,-0.07125,imagenet_mnv2_050_exact
90,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_exact
90,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_exact
90,pred_changed,10,0.0,0.0,imagenet_mnv2_050_exact
90,topk_exit,10,0.0,0.0,imagenet_mnv2_050_exact
90,gt_prob_drop,10,,0.0019246353581547737,imagenet_mnv2_050_exact
90,gt_logit_drop,10,,0.12641276318579914,imagenet_mnv2_050_exact
90,margin_drop,10,,-0.005161424279212952,imagenet_mnv2_050_exact
90,loss_increase,10,,0.003942923716860584,imagenet_mnv2_050_exact
90,gt_rank_worsening,10,,0.0,imagenet_mnv2_050_exact
594,flip_correct_to_wrong,10,0.019999999999999997,0.019999999999999997,imagenet_mnv2_050_exact
594,flip_wrong_to_correct,10,0.051250000000000004,0.051250000000000004,imagenet_mnv2_050_exact
594,pred_changed,10,0.08,0.08,imagenet_mnv2_050_exact
594,topk_exit,10,0.0075000000000000015,0.0075000000000000015,imagenet_mnv2_050_exact
594,gt_prob_drop,10,,0.0037557829931029116,imagenet_mnv2_050_exact
594,gt_logit_drop,10,,0.18502175241708757,imagenet_mnv2_050_exact
